,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,YEAR,MONTH,DOW,HOUR
9347443,2019-02-06 08:30:00,2019-02-06 08:45:00,1139.0,3.0,17031240600.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
9347809,2019-02-01 08:15:00,2019-02-01 08:30:00,900.0,2.0,17031080300.0,17031320100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
9348821,2019-01-09 07:45:00,2019-01-09 08:00:00,600.0,1.3,17031330100.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,2,7
9349415,2019-02-25 08:45:00,2019-02-25 09:15:00,1259.0,4.8,17031060400.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,8
9350165,2019-02-15 08:30:00,2019-02-15 08:45:00,959.0,1.8,17031081100.0,17031320100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,8
9353023,2019-01-11 08:00:00,2019-01-11 08:30:00,1980.0,5.3,17031221200.0,17031081800.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,8
9353300,2019-01-11 08:45:00,2019-01-11 09:15:00,1919.0,8.2,17031031700.0,17031833100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,8
9356373,2019-02-25 08:45:00,2019-02-25 09:15:00,1679.0,4.2,17031070200.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
9356432,2019-02-06 07:45:00,2019-02-06 08:00:00,1560.0,3.9,17031062900.0,17031833000.0,0.0,1.0,0.72,1.72,True,2.0,2019,2,2,7
9358178,2019-02-27 08:00:00,2019-02-27 08:15:00,255.0,0.9,17031063000.0,17031070400.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,8
9359228,2019-02-11 07:15:00,2019-02-11 07:30:00,1320.0,5.1,17031832300.0,17031081401.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,7
9362443,2019-02-21 07:30:00,2019-02-21 08:00:00,2160.0,6.0,17031031400.0,17031320100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,7
9362622,2019-02-14 08:45:00,2019-02-14 08:45:00,660.0,2.0,17031071300.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
9363359,2019-02-01 08:30:00,2019-02-01 08:45:00,1320.0,3.1,17031320100.0,17031842200.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,8
9365423,2019-01-09 07:30:00,2019-01-09 08:00:00,1620.0,5.4,17031221600.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
9369566,2019-01-08 08:30:00,2019-01-08 08:30:00,477.0,1.7,17031838600.0,17031836800.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
9370016,2019-01-23 07:00:00,2019-01-23 07:15:00,900.0,2.8,17031032100.0,17031071800.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,7
9370748,2019-01-15 08:15:00,2019-01-15 08:45:00,1200.0,2.8,17031241600.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
9371725,2019-02-06 08:15:00,2019-02-06 08:15:00,480.0,1.8,17031031400.0,17031050100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,8
9372629,2019-01-14 08:30:00,2019-01-14 08:45:00,1259.0,3.2,17031241600.0,17031063100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
9377678,2019-02-07 07:15:00,2019-02-07 07:30:00,1200.0,4.3,17031070500.0,17031280100.0,0.0,1.0,0.72,1.72,True,2.0,2019,2,3,7
9381302,2019-02-01 08:30:00,2019-02-01 08:30:00,424.0,0.8,17031841900.0,17031281900.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,4,8
9384010,2019-01-11 08:30:00,2019-01-11 08:45:00,600.0,1.0,17031081700.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,8
9384212,2019-01-21 07:00:00,2019-01-21 07:15:00,338.0,1.6,17031062700.0,17031210900.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,7
9384400,2019-01-02 08:00:00,2019-01-02 08:15:00,540.0,1.6,17031081800.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
9385068,2019-02-27 08:00:00,2019-02-27 08:15:00,1139.0,3.2,17031081700.0,17031838200.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,8
9386782,2019-01-22 08:00:00,2019-01-22 08:15:00,1259.0,2.8,17031071300.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
9386898,2019-02-13 08:15:00,2019-02-13 08:30:00,540.0,1.1,17031832600.0,17031842200.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
9386961,2019-02-15 08:15:00,2019-02-15 08:45:00,1560.0,4.2,17031061902.0,17031081700.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,4,8
9387242,2019-02-08 08:15:00,2019-02-08 08:15:00,474.0,1.5,17031841900.0,17031281900.0,0.0,0.0,2.55,2.55,True,7.0,2019,2,4,8
9388929,2019-01-02 07:15:00,2019-01-02 07:45:00,2039.0,9.4,17031031800.0,17031841300.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
9391211,2019-01-10 07:15:00,2019-01-10 07:15:00,387.0,0.8,17031839000.0,17031839100.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,3,7
9392589,2019-02-26 07:30:00,2019-02-26 07:30:00,487.0,1.8,17031242000.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,7
9395111,2019-01-22 08:15:00,2019-01-22 08:15:00,241.0,1.0,17031839200.0,17031839200.0,0.0,0.0,2.55,2.55,True,5.0,2019,1,1,8
9397873,2019-01-03 07:45:00,2019-01-03 07:45:00,238.0,1.0,17031050100.0,17031040600.0,0.0,1.0,2.55,3.55,True,4.0,2019,1,3,7
9398767,2019-02-13 07:15:00,2019-02-13 07:30:00,959.0,2.9,17031081100.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,7
9399031,2019-02-26 07:15:00,2019-02-26 07:45:00,1379.0,4.4,17031240600.0,17031081401.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,7
9400900,2019-02-15 08:15:00,2019-02-15 08:15:00,385.0,1.4,17031838300.0,17031081800.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,4,8
9401294,2019-02-06 08:30:00,2019-02-06 08:45:00,780.0,1.9,17031081300.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
9404878,2019-02-13 07:30:00,2019-02-13 08:00:00,1320.0,3.6,17031031501.0,17031160700.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,7
9405400,2019-02-28 08:00:00,2019-02-28 08:15:00,540.0,1.4,17031243500.0,17031081900.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,3,8
9406942,2019-02-13 07:30:00,2019-02-13 07:45:00,900.0,2.9,17031080202.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
9408268,2019-01-28 08:15:00,2019-01-28 08:45:00,1740.0,2.2,17031240200.0,17031842200.0,0.0,1.0,0.67,1.67,True,6.0,2019,1,0,8
9408728,2019-01-31 07:15:00,2019-01-31 07:30:00,523.0,0.8,17031842300.0,17031280100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,3,7
9409838,2019-02-22 08:15:00,2019-02-22 08:30:00,720.0,2.4,17031833100.0,17031081800.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,8
9410259,2019-01-22 08:45:00,2019-01-22 09:00:00,1379.0,2.4,17031839000.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
9411097,2019-01-25 07:15:00,2019-01-25 07:15:00,315.0,1.1,17031680900.0,17031680900.0,0.0,1.0,2.55,3.55,True,3.0,2019,1,4,7
9411219,2019-02-27 08:45:00,2019-02-27 08:45:00,277.0,1.0,17031570300.0,17031620200.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,8
9412126,2019-01-21 07:15:00,2019-01-21 07:30:00,959.0,3.3,17031071300.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,7
9412531,2019-02-05 08:00:00,2019-02-05 08:15:00,1320.0,4.3,17031838000.0,17031330100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,8
9417172,2019-01-17 08:00:00,2019-01-17 08:30:00,1980.0,5.6,17031351000.0,17031081000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
9417282,2019-02-18 07:15:00,2019-02-18 07:30:00,1139.0,4.4,17031282800.0,17031071000.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,7
9418635,2019-02-05 08:15:00,2019-02-05 09:00:00,2039.0,5.9,17031060800.0,17031243300.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,8
9420354,2019-02-14 08:00:00,2019-02-14 08:30:00,2039.0,4.2,17031081201.0,17031838200.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
9422641,2019-02-06 07:30:00,2019-02-06 07:30:00,341.0,0.8,17031070600.0,17031070500.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,7
9424421,2019-02-26 07:45:00,2019-02-26 08:00:00,840.0,1.8,17031081100.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
9426884,2019-02-14 08:45:00,2019-02-14 09:15:00,1980.0,2.6,17031242100.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
9432054,2019-02-27 08:15:00,2019-02-27 08:45:00,1560.0,3.7,17031071500.0,17031833100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,8
9433669,2019-02-13 08:00:00,2019-02-13 08:00:00,535.0,1.5,17031070102.0,17031832600.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,2,8
9433829,2019-01-31 07:45:00,2019-01-31 08:00:00,1080.0,4.1,17031221500.0,17031081700.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
9433962,2019-01-24 07:30:00,2019-01-24 07:45:00,1020.0,3.4,17031241500.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
9435936,2019-02-19 07:45:00,2019-02-19 08:00:00,780.0,1.8,17031280100.0,17031081401.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,7
9438153,2019-01-02 08:45:00,2019-01-02 08:45:00,418.0,1.2,17031080300.0,17031081201.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,2,8
9438787,2019-02-05 07:45:00,2019-02-05 08:30:00,2219.0,7.2,17031063200.0,17031838200.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
9439236,2019-01-24 08:45:00,2019-01-24 09:00:00,357.0,1.6,17031283800.0,17031833100.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,8
9441521,2019-01-07 08:15:00,2019-01-07 08:30:00,900.0,1.4,17031243400.0,17031081900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
9442061,2019-01-17 08:15:00,2019-01-17 08:15:00,222.0,0.8,17031630200.0,17031611500.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,8
9445150,2019-01-31 07:30:00,2019-01-31 07:30:00,255.0,1.2,17031060100.0,17031830700.0,0.0,0.0,2.55,2.55,True,7.0,2019,1,3,7
9448539,2019-01-31 07:45:00,2019-01-31 07:45:00,390.0,1.1,17031839100.0,17031320400.0,0.0,0.0,2.55,2.55,True,6.0,2019,1,3,7
9449307,2019-02-26 07:00:00,2019-02-26 07:15:00,720.0,3.1,17031071100.0,17031081401.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,7
9450272,2019-02-13 08:00:00,2019-02-13 08:15:00,575.0,1.2,17031330100.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,8
9450516,2019-01-14 07:45:00,2019-01-14 07:45:00,223.0,1.1,17031650200.0,17031640100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,7
9453411,2019-01-07 07:30:00,2019-01-07 07:45:00,1320.0,3.7,17031831000.0,17031081700.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,7
9453671,2019-02-19 08:15:00,2019-02-19 08:45:00,2219.0,6.3,17031062800.0,17031281900.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,1,8
9454242,2019-02-15 07:30:00,2019-02-15 07:45:00,959.0,3.7,17031320100.0,17031838200.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,7
9455399,2019-01-25 07:30:00,2019-01-25 08:00:00,1440.0,3.5,17031070200.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
9455774,2019-02-15 08:30:00,2019-02-15 08:30:00,454.0,1.7,17031081800.0,17031833000.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,4,8
9455998,2019-02-11 07:30:00,2019-02-11 07:45:00,600.0,1.6,17031081500.0,17031839100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,7
9456288,2019-01-17 07:00:00,2019-01-17 07:15:00,900.0,4.2,17031070600.0,17031081700.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
9456871,2019-02-13 08:15:00,2019-02-13 08:15:00,420.0,1.0,17031031400.0,17031060900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
9460070,2019-01-11 07:00:00,2019-01-11 07:15:00,959.0,2.8,17031242700.0,17031838100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
9461044,2019-01-25 07:45:00,2019-01-25 08:00:00,959.0,2.9,17031063302.0,17031842200.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
9461907,2019-02-12 08:45:00,2019-02-12 09:00:00,486.0,1.5,17031841900.0,17031833100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,8
9465049,2019-02-28 07:30:00,2019-02-28 07:45:00,720.0,2.4,17031832600.0,17031833000.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,3,7
9465881,2019-02-26 08:45:00,2019-02-26 09:00:00,900.0,2.8,17031832600.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,8
9466954,2019-02-05 08:45:00,2019-02-05 09:15:00,1379.0,4.8,17031060800.0,17031081700.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
9469818,2019-01-10 08:45:00,2019-01-10 09:15:00,1259.0,5.0,17031062700.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
9473815,2019-02-01 07:00:00,2019-02-01 07:15:00,480.0,1.5,17031320100.0,17031280100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,7
9474690,2019-02-13 08:45:00,2019-02-13 09:00:00,1320.0,1.9,17031081600.0,17031841900.0,0.0,1.0,0.72,1.72,True,1.0,2019,2,2,8
9476446,2019-02-05 07:00:00,2019-02-05 07:15:00,1200.0,4.2,17031832300.0,17031281900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
9476784,2019-02-06 07:45:00,2019-02-06 08:00:00,565.0,1.3,17031310500.0,17031841900.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,7
9478876,2019-02-27 08:00:00,2019-02-27 08:45:00,2700.0,5.5,17031061200.0,17031833000.0,0.0,0.0,0.72,0.72,True,5.0,2019,2,2,8
9479549,2019-02-27 08:45:00,2019-02-27 08:45:00,460.0,1.2,17031080300.0,17031080300.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,2,8
9480491,2019-02-20 08:15:00,2019-02-20 08:30:00,1620.0,2.9,17031071600.0,17031839100.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,2,8
9480858,2019-02-18 07:15:00,2019-02-18 07:30:00,240.0,0.9,17031071300.0,17031063400.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,7
9481827,2019-01-14 08:30:00,2019-01-14 09:00:00,959.0,2.5,17031243300.0,17031081500.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,8
9483156,2019-01-23 08:45:00,2019-01-23 08:45:00,429.0,1.1,17031080300.0,17031842200.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,2,8
9483459,2019-02-04 08:45:00,2019-02-04 09:15:00,1620.0,3.2,17031842200.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,8
9484989,2019-02-26 07:45:00,2019-02-26 08:15:00,1740.0,4.9,17031070200.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
9487934,2019-02-06 08:30:00,2019-02-06 08:45:00,660.0,1.5,17031081800.0,17031839100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,8
9488019,2019-02-25 07:00:00,2019-02-25 07:45:00,2160.0,6.4,17031832000.0,17031833100.0,0.0,0.0,0.72,0.72,True,5.0,2019,2,0,7
9491326,2019-01-18 08:15:00,2019-01-18 08:45:00,1020.0,2.3,17031832500.0,17031842200.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
9492084,2019-01-29 07:30:00,2019-01-29 07:30:00,88.0,0.4,17031430200.0,17031430200.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,7
9492891,2019-01-17 08:15:00,2019-01-17 08:15:00,321.0,1.0,17031580100.0,17031590500.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,8
9499591,2019-02-11 08:45:00,2019-02-11 08:45:00,408.0,0.8,17031838300.0,17031081201.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,0,8
9500647,2019-01-30 08:15:00,2019-01-30 08:30:00,840.0,2.5,17031243300.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
9500903,2019-02-26 08:15:00,2019-02-26 09:00:00,2759.0,5.2,17031070700.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,8
9501860,2019-01-29 08:00:00,2019-01-29 08:30:00,1860.0,3.3,17031242200.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
9502260,2019-02-11 07:30:00,2019-02-11 08:00:00,1499.0,5.2,17031063200.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,7
9505681,2019-02-19 08:45:00,2019-02-19 09:00:00,1200.0,2.8,17031241400.0,17031081800.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
9507170,2019-02-11 07:15:00,2019-02-11 07:30:00,414.0,1.4,17031310600.0,17031841900.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,0,7
9507652,2019-01-28 07:15:00,2019-01-28 07:15:00,267.0,0.5,17031031200.0,17031830700.0,0.0,0.0,2.55,2.55,True,5.0,2019,1,0,7
9509249,2019-02-25 07:15:00,2019-02-25 07:15:00,613.0,1.5,17031842200.0,17031281900.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,7
9509709,2019-01-21 08:45:00,2019-01-21 09:00:00,484.0,1.8,17031070102.0,17031080300.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,8
9510204,2019-01-15 08:30:00,2019-01-15 09:00:00,2219.0,4.8,17031221200.0,17031081900.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
9511744,2019-01-03 08:45:00,2019-01-03 09:00:00,900.0,3.1,17031832600.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,8
9512871,2019-01-10 08:15:00,2019-01-10 08:45:00,1379.0,1.9,17031833100.0,17031081500.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
9513667,2019-02-07 08:00:00,2019-02-07 08:30:00,1799.0,3.7,17031242300.0,17031839100.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,3,8
9514262,2019-02-21 08:45:00,2019-02-21 09:00:00,213.0,0.6,17031040100.0,17031040201.0,0.0,2.0,2.55,4.55,True,3.0,2019,2,3,8
9515144,2019-02-25 07:15:00,2019-02-25 07:30:00,900.0,3.4,17031242100.0,17031081403.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,7
9516433,2019-01-10 08:00:00,2019-01-10 09:00:00,3240.0,7.6,17031210502.0,17031081403.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
9518130,2019-02-27 08:15:00,2019-02-27 08:15:00,421.0,1.0,17031841900.0,17031281900.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,2,8
9518299,2019-02-04 08:15:00,2019-02-04 08:45:00,1679.0,5.2,17031071300.0,17031081500.0,0.0,1.0,0.72,1.72,True,3.0,2019,2,0,8
9519297,2019-01-14 08:00:00,2019-01-14 08:15:00,1440.0,4.7,17031063100.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,8
9520684,2019-01-09 08:45:00,2019-01-09 09:00:00,959.0,2.9,17031832600.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,8
9520707,2019-01-25 08:45:00,2019-01-25 08:45:00,487.0,1.9,17031191302.0,17031831500.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,8
9521037,2019-02-26 07:00:00,2019-02-26 07:00:00,423.0,2.2,17031243200.0,17031081700.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,7
9521549,2019-01-11 07:45:00,2019-01-11 08:15:00,1799.0,4.8,17031832400.0,17031841900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
9521895,2019-02-04 07:15:00,2019-02-04 07:15:00,600.0,2.6,17031071000.0,17031210900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,7
9522310,2019-02-26 08:00:00,2019-02-26 08:30:00,1919.0,4.9,17031062000.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
9523797,2019-02-19 08:45:00,2019-02-19 09:00:00,959.0,3.3,17031832600.0,17031280400.0,0.0,1.0,0.72,1.72,True,3.0,2019,2,1,8
9525335,2019-02-01 08:45:00,2019-02-01 09:00:00,600.0,0.7,17031281900.0,17031839100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,8
9528959,2019-01-25 08:30:00,2019-01-25 08:30:00,344.0,0.9,17031070101.0,17031071500.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,4,8
9529177,2019-02-06 08:00:00,2019-02-06 08:15:00,900.0,2.7,17031241600.0,17031281900.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,2,8
9531373,2019-02-19 08:15:00,2019-02-19 08:45:00,1499.0,3.9,17031062900.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
9531667,2019-02-06 08:45:00,2019-02-06 08:45:00,557.0,1.4,17031580600.0,17031590500.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,2,8
9533675,2019-01-04 08:45:00,2019-01-04 09:00:00,491.0,1.3,17031242000.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,8
9534910,2019-01-24 08:15:00,2019-01-24 08:45:00,1679.0,4.0,17031070200.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
9539595,2019-01-07 08:30:00,2019-01-07 08:45:00,840.0,2.0,17031081000.0,17031280100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,8
9540336,2019-01-22 08:00:00,2019-01-22 08:00:00,411.0,0.8,17031281900.0,17031839100.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,1,8
9540341,2019-01-02 08:15:00,2019-01-02 08:15:00,420.0,1.6,17031839000.0,17031330100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
9540803,2019-02-01 08:00:00,2019-02-01 08:00:00,307.0,1.0,17031500300.0,17031500200.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,4,8
9541625,2019-02-22 08:15:00,2019-02-22 08:45:00,1860.0,4.5,17031081201.0,17031838200.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
9544079,2019-01-25 07:30:00,2019-01-25 08:00:00,1379.0,4.3,17031070102.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
9544382,2019-02-15 07:45:00,2019-02-15 08:00:00,959.0,2.1,17031242100.0,17031081700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,7
9544756,2019-02-18 08:15:00,2019-02-18 08:30:00,1259.0,3.8,17031240500.0,17031081700.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
9545313,2019-02-20 08:30:00,2019-02-20 09:00:00,1799.0,4.1,17031832500.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
9545620,2019-02-27 08:00:00,2019-02-27 08:00:00,400.0,1.0,17031330100.0,17031839000.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,8
9546303,2019-01-29 08:30:00,2019-01-29 09:00:00,1560.0,2.3,17031080201.0,17031280100.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,1,8
9554109,2019-02-04 07:00:00,2019-02-04 07:30:00,1379.0,4.4,17031060100.0,17031241400.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,0,7
9554202,2019-01-24 07:45:00,2019-01-24 07:45:00,448.0,1.0,17031842300.0,17031280100.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,3,7
9554449,2019-01-23 08:00:00,2019-01-23 08:00:00,660.0,2.1,17031242100.0,17031081700.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
9556773,2019-01-09 08:30:00,2019-01-09 08:45:00,360.0,1.4,17031020400.0,17031010100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
9557111,2019-01-15 07:15:00,2019-01-15 07:15:00,540.0,1.8,17031070500.0,17031210900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,7
9557197,2019-02-05 08:30:00,2019-02-05 08:45:00,1320.0,3.5,17031062900.0,17031081900.0,0.0,0.0,0.72,0.72,True,7.0,2019,2,1,8
9557445,2019-02-28 08:15:00,2019-02-28 08:45:00,1560.0,4.6,17031221500.0,17031081700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
9558518,2019-01-04 07:45:00,2019-01-04 07:45:00,540.0,1.9,17031241400.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
9560466,2019-02-25 07:45:00,2019-02-25 07:45:00,454.0,1.2,17031081403.0,17031320100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,7
9560753,2019-02-11 08:00:00,2019-02-11 08:00:00,300.0,1.1,17031834600.0,17031400800.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,8
9561257,2019-02-15 08:30:00,2019-02-15 08:30:00,435.0,0.8,17031281900.0,17031320400.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,4,8
9561655,2019-01-18 08:30:00,2019-01-18 08:45:00,1020.0,5.6,17031081000.0,17031843700.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
9562539,2019-02-18 07:30:00,2019-02-18 07:30:00,646.0,1.6,17031241100.0,17031842300.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,7
9564810,2019-01-17 08:00:00,2019-01-17 08:15:00,1020.0,1.9,17031842300.0,17031081700.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,8
9566975,2019-01-29 07:45:00,2019-01-29 07:45:00,263.0,0.8,17031835900.0,17031351400.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,7
9567370,2019-02-11 08:30:00,2019-02-11 08:45:00,959.0,3.3,17031063302.0,17031081500.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
9569170,2019-02-22 07:30:00,2019-02-22 07:45:00,374.0,1.3,17031140800.0,17031160700.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,4,7
